age,gender,height,weight,body_fat_percentage,Resting_BPM,active_BPM,Exercise
24,F,166.2,54.8,33.5,105,134,Tai Bo
15,M,177.2,82.1,21.8,105,142,Rock Climbing
18,M,176.1,91.4,19.9,105,131,Weightlifting
26,M,180.2,84.8,31.2,105,118,Horseback Riding
59,F,157,46.9,23.6,105,145,Bicycle Riding
47,F,163.5,56.7,35.3,105,152,Dodgeball
18,M,173.5,70.3,16.1,105,134,Football
18,F,167.6,59.5,33.7,104,138,Walking
33,F,155.2,49.6,24.3,104,121,Jogging
13,M,166.6,78.6,36.7,104,130,Treadmill Running
18,M,164.6,79.8,33,104,137,Cycling
37,F,164.3,79.7,36.1,104,134,Swimming
14,M,171.9,61.1,11,104,139,Dancing
18,M,172,54.8,14.1,104,114,Aerobics
42,M,170.3,96.4,38.7,103,115,Gymnastics
13,M,170,71.5,32.2,103,145,Pilates
20,F,162.7,60.1,30.1,103,122,Yoga
58,M,173.4,66.5,26.2,103,135,Golf
62,F,150.1,63.9,37.1,103,140,Bowling
58,F,150.3,52.3,35.7,102,128,Table Tennis
20,F,153.8,44,27.7,102,137,Hiking
20,F,161,51.8,32.8,101,130,Tai Bo
15,M,166.6,50.2,13.3,101,134,Rock Climbing
31,F,151.9,57.8,30.8,101,125,Weightlifting
21,F,161.8,60.4,34.5,101,139,Horseback Riding
46,F,161,65.6,33.9,101,130,Bicycle Riding
33,M,176.4,79.4,26.6,101,124,Dodgeball
22,F,167,62.3,31.3,100,115,Football
17,M,171,99.3,29.6,100,140,Walking
24,F,168.9,50.7,17.3,100,125,Jogging
35,M,167.2,67.6,29.7,100,133,Treadmill Running
18,M,173.8,85.7,26.8,100,124,Cycling
19,M,170.1,73.5,22.5,100,132,Swimming
19,M,171.8,85.9,26.7,100,130,Dancing
34,M,179,74.7,19.1,100,115,Aerobics
18,M,177,72.8,20.3,100,127,Gymnastics
15,M,167.1,49.9,11.2,100,121,Pilates
15,M,165.2,90.8,36.8,100,124,Yoga
22,F,174.4,65.9,30.8,100,122,Golf
22,M,178.5,76.4,16.7,100,119,Bowling
51,M,163.2,68,25.9,100,124,Table Tennis
18,M,171,88.1,29.5,99,114,Hiking
36,M,173.8,58.7,15.9,99,120,Tai Bo
24,F,166.3,55,22.7,99,129,Rock Climbing
21,F,163.9,60.8,34.1,99,114,Weightlifting
36,M,177.1,80.1,19.1,99,118,Horseback Riding
23,F,164.6,51.7,24.3,99,130,Bicycle Riding
28,F,160.3,46.6,24.7,99,120,Dodgeball
63,M,172.2,83.8,29.2,99,118,Football
45,M,174.4,75.5,25.6,99,116,Walking
63,F,156.1,63.7,42.8,99,128,Jogging
42,M,177.3,66.1,17.1,99,130,Treadmill Running
59,F,158.1,49.3,30.6,99,121,Cycling
61,F,153.9,56.6,32,99,136,Swimming
18,F,162.3,62.4,33.3,99,140,Dancing
17,M,177.5,74.8,25.5,99,128,Aerobics
18,M,173.1,59.8,16.2,99,120,Gymnastics
18,M,180.1,80.7,20.7,99,114,Pilates
13,M,165.1,57.4,16.9,99,133,Yoga
31,M,178.4,78.1,24.3,99,120,Golf
39,F,170.3,51.5,25.2,99,122,Bowling
21,M,168.6,57.7,6.3,99,118,Table Tennis
59,M,174.2,59.6,19.5,99,122,Hiking
15,F,167.8,65.2,32.8,99,130,Tai Bo
56,M,179.6,94.3,27.4,99,112,Rock Climbing
17,M,178.8,77.8,25.7,99,125,Weightlifting
21,M,174.3,92.7,30.4,99,120,Horseback Riding
52,F,159.1,74.7,43.2,99,142,Bicycle Riding
26,F,161.4,54.5,29.6,99,143,Dodgeball
18,M,179.2,70,12.5,99,110,Football
18,M,166.1,59.4,20,99,124,Walking
18,M,165.7,67.8,27.9,99,125,Jogging
27,F,170.8,54.4,20.3,98,122,Treadmill Running
38,F,167,63.9,36.4,98,102,Cycling
18,M,165.8,70.4,23.7,98,123,Swimming
62,M,168.5,68.7,22.7,98,120,Dancing
23,F,168.7,46.8,21.7,98,132,Aerobics
29,M,170.1,74.6,17.1,98,115,Gymnastics
52,F,161.7,63,33.2,98,125,Pilates
19,F,164.6,67.6,37.7,98,146,Yoga
59,M,159.9,63.2,30.4,98,133,Golf
43,F,161.4,57.3,30.6,98,118,Bowling
17,M,163.6,73.9,26.9,98,122,Table Tennis
20,M,171.5,61.5,17,98,120,Hiking
15,M,176.3,72.4,26.2,98,126,Tai Bo
61,M,167.3,61,18.5,98,119,Rock Climbing
22,M,172.8,65.6,11,98,110,Weightlifting
62,M,167.7,72.6,23.9,98,120,Horseback Riding
18,M,169.4,64.4,23.4,98,117,Bicycle Riding
55,F,154.5,53.6,34.8,98,137,Dodgeball
34,M,168.8,73.1,20.8,98,114,Football
19,F,154.6,53.8,31.6,98,129,Walking
52,F,153.9,56.2,30.9,98,136,Jogging
55,F,157.2,62.9,39.6,98,138,Treadmill Running
18,F,168.5,66.8,35.5,98,155,Cycling
56,M,171,72.4,26.4,97,119,Swimming
16,M,167.6,73.1,18.5,97,132,Dancing
21,M,172.9,70.6,18.4,97,138,Aerobics
22,M,186,84,20.3,97,127,Gymnastics
15,M,170,71.4,28,97,128,Pilates
62,F,157.6,60.5,29.6,97,120,Yoga
34,M,171.9,73.7,23.1,97,116,Golf
19,M,180.4,70.6,18.9,97,127,Bowling
19,M,183.2,79.8,19.9,97,143,Table Tennis
17,M,169.1,58.1,15,97,117,Hiking
28,M,178.4,77.9,30.8,97,108,Tai Bo
21,F,166.9,50.5,25.7,97,127,Rock Climbing
17,F,158.1,49.8,21,97,130,Weightlifting
22,F,154.4,58,35.9,97,129,Horseback Riding
60,M,165.9,63.4,20.4,97,121,Bicycle Riding
26,M,178.8,83.7,25.8,97,119,Dodgeball
29,M,176.3,72.9,23.4,97,120,Football
19,M,176.8,82.6,20.5,97,125,Walking
62,M,169.2,82.4,31.2,96,116,Jogging
23,F,165.7,53,27.4,96,124,Treadmill Running
34,F,162.8,57,25.3,96,121,Cycling
17,F,160.2,47.3,18.8,96,134,Swimming
48,M,180.3,84.4,27.8,96,122,Dancing
24,M,172.9,66.3,17.7,96,125,Aerobics
59,M,169.7,70.1,25.8,96,133,Gymnastics
48,F,152.2,56.2,34,96,129,Pilates
27,M,174,57.2,9.1,96,119,Yoga
19,M,180,85.1,21.7,96,100,Golf
15,M,170.5,64.2,18.6,96,125,Bowling
23,M,171.2,69.3,22.3,96,115,Table Tennis
59,F,149.6,55.3,31.2,96,129,Hiking
39,F,166.4,56.2,29.1,96,119,Tai Bo
64,M,167.8,65.1,21,96,121,Rock Climbing
50,F,167.2,68.6,32.4,96,115,Weightlifting
48,M,175,82.3,22.5,96,110,Horseback Riding
27,F,157.9,54.9,29.8,96,141,Bicycle Riding
30,M,169.6,71.7,16.4,96,,Dodgeball
25,M,186.9,81.5,17.9,96,115,Football
59,M,167.1,70.6,24.6,95,113,Walking
52,F,159.6,80.5,47,95,116,Jogging
27,M,185.1,88.7,24.6,95,119,Treadmill Running
20,F,164.3,78.7,39.1,95,120,Cycling
32,F,158.7,55.2,32.6,95,126,Swimming
50,F,149.2,56.9,33.3,95,117,Dancing
19,M,173.2,68.2,11.7,95,104,Aerobics
14,M,170.5,58.5,15.5,95,113,Gymnastics
52,F,166.5,67.1,28.9,95,110,Pilates
17,M,175.6,101.3,36.2,95,136,Yoga
25,M,170,52.6,13.9,95,124,Golf
25,F,167.8,71.12,39.1,95,132,Bowling
53,F,159.9,65.8,36.2,95,141,Table Tennis
21,F,165.8,63.4,33,95,130,Hiking
18,M,174.8,63,10,95,128,Tai Bo
17,M,178.8,102.7,28.3,95,111,Rock Climbing
58,F,153.5,53.3,32.2,95,120,Weightlifting
31,F,153.3,53,32,95,113,Horseback Riding
31,F,160.4,63.4,31.1,95,119,Bicycle Riding
15,F,167.9,64.2,32.4,95,132,Dodgeball
63,M,176.6,70.1,17.9,95,105,Football
23,F,154,55.2,29.6,95,125,Walking
20,M,179.1,54.8,13.4,95,104,Jogging
46,F,165,53.9,26.2,95,139,Treadmill Running
59,M,169.1,72.7,29.2,95,120,Cycling
62,M,166,60.7,34.5,95,119,Swimming
44,F,159.8,82.9,43.8,95,142,Dancing
40,F,158.1,51.1,28.1,94,107,Aerobics
24,F,165,48.5,19.3,94,123,Gymnastics
21,F,165.4,57.1,26.2,94,122,Pilates
23,F,166.5,52.3,24.8,94,116,Yoga
21,M,179.5,76.36,22.3,94,129,Golf
23,F,167.3,72.2,37.1,94,135,Bowling
17,M,164.9,74.5,27.4,94,104,Table Tennis
18,M,173.7,99,29.8,94,114,Hiking
60,F,156.5,60.8,34.1,94,110,Tai Bo
21,M,176.4,90.6,24.5,94,130,Rock Climbing
19,M,170.6,57.6,10.1,94,140,Weightlifting
37,M,173.2,89.7,30.7,94,120,Horseback Riding
32,M,174.6,113,42.5,94,125,Bicycle Riding
18,M,196.7,111.9,25.9,94,131,Dodgeball
22,F,157,53.1,25.1,94,125,Football
23,F,168.3,51.6,18.9,94,118,Walking
18,M,187.8,97.3,25.7,94,119,Jogging
52,F,160.2,48.2,34.8,94,127,Treadmill Running
19,F,166.8,59.1,28.3,94,126,Cycling
18,M,178.1,75.6,19.3,94,128,Swimming
18,M,168.8,61.9,12.1,94,119,Dancing
22,F,152.9,43.7,20.7,94,134,Aerobics
18,F,162.3,51.5,26.3,94,143,Gymnastics
21,F,145.6,38.5,22.1,94,128,Pilates
60,M,172.3,69.8,23.5,94,121,Yoga
23,M,181.2,73.3,15.8,93,106,Golf
23,M,173.4,75.8,29.5,93,124,Bowling
62,F,153.8,52.4,34.6,93,130,Table Tennis
29,F,155.4,61.7,37.2,93,132,Hiking
18,F,159.4,59,32,93,137,Tai Bo
24,F,169.9,55.3,26.8,93,129,Rock Climbing
23,F,158.5,54.4,32.5,93,125,Weightlifting
18,M,178.3,57.9,8.2,93,125,Horseback Riding
21,M,163,63.1,20.1,93,119,Bicycle Riding
19,M,173.7,75.6,28.3,93,121,Dodgeball
22,F,161.8,48.7,26.4,93,125,Football
17,M,161.7,52.7,11,93,116,Walking
23,M,179.4,89.3,33.5,93,124,Jogging
18,M,165.7,58.3,19.5,93,126,Treadmill Running
25,M,175.1,61.4,10,93,123,Cycling
58,M,168.6,63.1,26.2,93,109,Swimming
49,F,160.6,94.6,47.2,93,139,Dancing
50,M,169.2,62.5,12.3,93,125,Aerobics
42,F,162.7,50.6,29.4,93,114,Gymnastics
58,F,154,66.5,36.5,92,112,Pilates
27,F,157.5,50.5,25.8,92,121,Yoga
43,M,167.2,70.8,20.8,92,104,Golf
28,F,155.1,59.2,35.2,92,127,Bowling
52,F,167.2,61.1,27.1,92,122,Table Tennis
20,M,175.2,72.5,18.6,92,108,Hiking
15,F,155.8,44.8,17.1,92,122,Tai Bo
18,F,152.1,48,29.5,92,128,Rock Climbing
61,M,165.7,74.7,29.2,92,106,Weightlifting
27,F,159.6,58.6,35.2,92,119,Horseback Riding
19,M,176.5,60.5,11.8,92,133,Bicycle Riding
15,F,163.9,53,31.2,92,137,Dodgeball
19,F,163,89.6,46.6,92,142,Football
37,M,176.2,131.3,40.6,92,111,Walking
20,F,161.5,59.1,30.5,92,128,Jogging
51,F,158.5,60.2,30.8,92,111,Treadmill Running
20,F,169.7,52.8,20.5,92,127,Cycling
22,M,172.6,75.7,31,91,130,Swimming
24,F,173.1,61.6,32,91,148,Dancing
27,M,180.6,76.2,14.5,91,104,Aerobics
15,M,174,101.8,43.3,91,138,Gymnastics
22,M,168,55.4,14.1,91,114,Pilates
59,M,172.7,76.4,30.4,91,111,Yoga
20,F,164.2,60.3,29.8,91,116,Golf
37,F,158.7,55.5,24.7,91,124,Bowling
18,F,152,44.9,19.8,91,121,Table Tennis
18,M,171.8,61,20.9,91,129,Hiking
39,F,157.1,60.2,34.9,91,115,Tai Bo
19,F,163.4,48.9,27.2,91,124,Rock Climbing
27,M,178.1,87.2,17.7,91,114,Weightlifting
62,F,157.6,60.5,37.8,91,125,Horseback Riding
18,F,162.7,65.4,32.6,91,138,Bicycle Riding
25,F,161.8,55.2,27.7,91,127,Dodgeball
32,F,155.8,49.4,25.8,90,110,Football
17,M,179.9,101,27.1,90,122,Walking
21,F,161.8,53.8,29.3,90,133,Jogging
21,F,161,59.8,34.4,90,124,Treadmill Running
26,M,184.8,100.9,30.5,90,117,Cycling
18,M,177.6,73.8,22.7,90,114,Swimming
15,M,175,78,25.8,90,104,Dancing
27,F,157.4,51.5,28.3,90,121,Aerobics
35,F,170.5,102.1,44.1,90,123,Gymnastics
23,F,160.5,62.2,31.3,90,133,Pilates
64,M,166,59.8,16.3,90,120,Yoga
39,F,161.9,73.6,36.9,90,114,Golf
28,F,172.6,61.5,22.1,90,102,Bowling
33,M,170.6,77.3,27.4,90,114,Table Tennis
28,M,172.1,73.5,23.2,90,113,Hiking
55,M,172.2,73.5,22.9,90,102,Tai Bo
25,F,168.7,61.6,30.2,90,132,Rock Climbing
13,M,167.1,61.7,28.9,90,128,Weightlifting
14,M,173.4,65.7,8.1,90,124,Horseback Riding
18,M,182.9,100.1,26.7,90,129,Bicycle Riding
61,M,171,75.1,23,90,103,Dodgeball
26,F,161.2,67.1,34.9,90,,Football
23,M,172.2,69.1,12.9,90,116,Walking
18,F,159.4,52.4,29.5,90,107,Jogging
21,M,179,83.7,21.4,90,118,Treadmill Running
42,F,160.5,63.2,31.8,89,129,Cycling
30,F,164.7,51.5,15.8,89,114,Swimming
56,F,151.5,67.7,42.9,89,139,Dancing
21,M,177.8,65.2,17.9,89,113,Aerobics
25,F,157.4,46.4,21.1,89,118,Gymnastics
18,M,165.4,50.6,11.3,89,113,Pilates
22,F,175.9,67.3,30,89,142,Yoga
47,M,176.5,63.4,19.1,89,98,Golf
24,F,156.6,46.82,26.4,89,134,Bowling
58,M,181.2,83.2,23.5,89,112,Table Tennis
19,F,161.4,54.7,27.9,89,118,Hiking
18,M,172.7,66.8,15.3,89,102,Tai Bo
18,M,171.8,82.8,25.8,89,110,Rock Climbing
36,F,159.9,54.9,30.7,89,119,Weightlifting
29,M,180.5,68.2,14,89,106,Horseback Riding
53,F,157.9,41,20.9,89,129,Bicycle Riding
18,M,170.8,80.8,24.5,89,138,Dodgeball
15,M,164.5,101.2,40.8,89,127,Football
55,M,164.2,74.1,28.3,89,105,Walking
30,M,169.3,60,13.3,89,107,Jogging
60,M,158.2,64.6,24.5,89,124,Treadmill Running
18,M,154.6,56.7,12.2,89,121,Cycling
29,M,182.4,72.5,15.5,89,103,Swimming
20,M,174.4,75.3,18,89,117,Dancing
21,F,167.1,58.3,28.9,89,129,Aerobics
19,M,166,75.8,32.7,89,119,Gymnastics
18,M,168.6,57.7,19,89,110,Pilates
26,F,158.9,51.2,28.7,88,125,Yoga
52,F,153.4,54.4,30.3,88,133,Golf
61,F,155.1,60.8,32.1,88,114,Bowling
39,M,174.7,71.6,16,88,106,Table Tennis
62,F,155.5,56.7,33.1,88,127,Hiking
19,M,161.5,53.3,17.1,88,114,Tai Bo
52,F,160.2,63.9,33,88,113,Rock Climbing
41,M,173.9,91.3,30.4,88,113,Weightlifting
18,M,173.5,68.1,13.3,88,119,Horseback Riding
25,M,184.2,126.7,35.8,88,115,Bicycle Riding
24,F,162.5,51.4,24.2,88,116,Dodgeball
63,F,146.3,51.1,28.6,88,107,Football
48,M,168.2,72.5,18.8,88,102,Walking
28,F,163.9,43.7,19.4,88,120,Jogging
25,F,164.8,58.2,30.5,88,124,Treadmill Running
23,M,174,60.1,10.4,88,110,Cycling
59,M,167,71,22.5,88,111,Swimming
22,M,164.5,59.2,22,88,99,Dancing
24,M,176.5,69.7,19.3,88,124,Aerobics
20,F,165.5,65.6,33.9,87,114,Gymnastics
60,M,167.4,74.9,31.1,87,96,Pilates
55,F,153.4,53.7,30.2,87,124,Yoga
59,F,154.9,49,20.7,87,121,Golf
21,F,163,62.5,32,87,146,Bowling
18,M,169.3,66.4,22.2,87,138,Table Tennis
18,M,171.3,64,20.6,87,121,Hiking
20,F,171.8,54.1,21.3,87,109,Tai Bo
14,M,169.2,85.3,27.2,87,109,Rock Climbing
18,M,175.6,62.4,12.2,87,121,Weightlifting
63,M,174.2,75.4,25.2,87,97,Horseback Riding
24,F,160.8,53.4,27.2,87,134,Bicycle Riding
27,F,157,69.5,40.7,87,,Dodgeball
62,F,160.3,70,34.9,87,122,Football
58,F,160.3,62.7,33.1,87,114,Walking
38,F,164.3,49.5,15.5,87,102,Jogging
24,F,171.7,63.1,33.7,86,112,Treadmill Running
28,M,174,84.5,29,86,112,Cycling
22,F,158.9,52.2,28.2,86,129,Swimming
25,F,161.3,49.3,32.2,86,114,Dancing
40,M,169.5,76.5,31.5,86,99,Aerobics
18,M,172,59.6,8.2,86,115,Gymnastics
18,M,178.3,82.2,19.8,86,110,Pilates
17,M,168.3,70.5,23.7,86,120,Yoga
18,M,171.4,55.9,9.9,86,92,Golf
47,F,147.9,67.8,43.8,86,117,Bowling
31,M,183.9,86.4,19.2,86,108,Table Tennis
37,M,173.5,63.4,18.2,86,106,Hiking
20,F,157,75.4,40.4,86,125,Tai Bo
22,F,170.9,54.9,23.8,86,96,Rock Climbing
60,F,152.5,55.5,33.3,86,111,Weightlifting
22,M,189,78,14.5,86,110,Horseback Riding
18,F,160.6,48.2,26.6,86,118,Bicycle Riding
51,F,160.2,69.2,39.5,86,138,Dodgeball
36,F,168.7,66.5,27,86,118,Football
21,M,177.9,63.2,9.1,85,113,Walking
39,F,160.6,53.8,17.8,85,108,Jogging
21,M,168.4,78.1,18.6,85,104,Treadmill Running
56,F,160.6,69.7,38.8,85,123,Cycling
56,F,153.8,55.7,33.9,85,107,Swimming
63,F,150.3,63.5,47,85,113,Dancing
21,M,173.2,71.6,5.8,85,100,Aerobics
43,M,168.7,76.7,27.8,85,116,Gymnastics
19,M,176.8,61.1,19.3,85,105,Pilates
18,M,170.5,70.7,23.9,85,129,Yoga
31,F,164,61.9,31.2,85,103,Golf
17,M,166.5,66.8,15.9,85,110,Bowling
19,M,184.5,105.4,28,85,121,Table Tennis
30,M,175,84.24,33.2,85,134,Hiking
15,M,172,48.2,10.1,85,117,Tai Bo
19,M,175.2,97.8,26.2,85,105,Rock Climbing
23,F,160.9,48.7,25.1,85,121,Weightlifting
18,M,170.9,55.9,7,85,109,Horseback Riding
18,M,183.9,95.2,24.1,85,114,Bicycle Riding
24,F,166,67,32.6,85,140,Dodgeball
59,F,154.8,59.6,37.4,85,118,Football
44,M,178.2,84.3,27,85,102,Walking
48,F,152.9,55.6,30.3,85,110,Jogging
37,M,169.3,78.7,20.3,85,104,Treadmill Running
60,M,165.2,62.9,23,85,116,Cycling
29,M,155.2,59,17.1,85,112,Swimming
48,M,166,69.6,24.9,85,107,Dancing
63,M,165.6,72.3,20.5,85,106,Aerobics
58,M,166,74.1,24.5,84,133,Gymnastics
18,M,175.1,63,15,84,110,Pilates
49,F,163.8,54.1,28.9,84,103,Yoga
18,M,175.4,64.8,18.4,84,103,Golf
53,F,157.9,54.9,34.3,84,134,Bowling
17,M,183.2,81.1,20.5,84,103,Table Tennis
18,F,152.1,42.9,21,84,118,Hiking
47,F,157.5,48.96,25.4,84,133,Tai Bo
20,M,173.9,92.74,32.1,84,105,Rock Climbing
17,M,171.9,72,24,84,109,Weightlifting
55,F,147.1,59.3,36.8,84,113,Horseback Riding
34,F,162.4,59.39,24.3,84,107,Bicycle Riding
18,M,185.4,77.82,10.8,84,96,Dodgeball
42,F,157.9,50.6,21,84,106,Football
60,F,155.5,54.2,29.6,84,126,Walking
64,F,152.4,51.8,28.9,84,117,Jogging
58,F,166.8,54.3,19.7,84,125,Treadmill Running
61,F,156.1,60.8,28.8,84,91,Cycling
18,M,175.2,79.4,22.3,84,120,Swimming
32,M,178.1,60.1,11,84,109,Dancing
19,M,171.9,70.9,20.5,84,111,Aerobics
62,M,166.9,68.1,17.5,83,100,Gymnastics
29,F,162.5,59.1,30,83,113,Pilates
53,F,163.1,57.5,27.8,83,107,Yoga
24,F,167.2,60.4,27.3,83,121,Golf
15,M,174.5,70,23,83,127,Bowling
62,M,168.8,72.1,22.3,83,99,Table Tennis
28,M,182.4,82.7,26,83,106,Hiking
25,M,183.5,73.9,10.8,83,105,Tai Bo
34,F,174.6,55.9,27.8,83,135,Rock Climbing
45,M,180.1,92,25.3,83,118,Weightlifting
31,M,173.5,86.6,16.6,83,99,Horseback Riding
53,F,162.9,69.2,39.3,83,128,Bicycle Riding
52,F,163,56.7,28.1,83,96,Dodgeball
22,F,162,82.3,42.4,83,111,Football
19,M,176.3,74.2,21.7,83,98,Walking
27,M,169,74.9,27.8,83,64,Jogging
24,M,178.3,73.9,23.4,83,122,Treadmill Running
26,F,162.3,54.6,14.4,83,112,Cycling
52,F,155.7,51.5,26.3,83,112,Swimming
22,M,174,75.7,25.6,82,111,Dancing
18,F,154.9,48.7,27.7,82,120,Aerobics
43,F,158.1,51.6,21.4,82,114,Gymnastics
56,F,165.6,60.8,29.4,82,110,Pilates
24,F,170.4,66.8,23.6,82,121,Yoga
43,M,168,65.8,26.6,82,108,Golf
46,F,162.1,58.7,27,82,105,Bowling
19,M,165.4,63.6,15.9,82,124,Table Tennis
34,F,162.1,49.5,24.6,82,111,Hiking
22,F,165.8,56.8,27.7,82,110,Tai Bo
18,F,161.4,53.7,32,82,114,Rock Climbing
28,F,160.4,54.7,34.1,82,110,Weightlifting
62,F,155.9,53.3,36.4,82,113,Horseback Riding
26,M,168.5,71.4,22.3,82,100,Bicycle Riding
35,M,177.9,89.5,27.5,82,120,Dodgeball
18,M,169.5,61.1,23.1,82,132,Football
30,F,169.4,54.2,18.3,81,104,Walking
53,F,153.1,66.7,42.5,81,122,Jogging
27,M,168.2,66.1,14.2,81,109,Treadmill Running
34,M,183.7,74.5,21,81,116,Cycling
24,M,170,62.7,20.8,81,100,Swimming
36,M,170,86.4,34.6,81,115,Dancing
27,F,165.1,57.7,26.1,81,103,Aerobics
56,M,178.4,69.3,17.3,81,93,Gymnastics
20,M,168.7,63.1,24.3,81,124,Pilates
27,M,181.2,73.8,19.8,81,100,Yoga
61,M,174.4,80.4,27.4,81,92,Golf
19,F,161.8,48.1,26.2,81,142,Bowling
18,M,172.5,65.7,20.3,81,114,Table Tennis
58,M,174.5,85.5,24.5,81,107,Hiking
19,M,174.5,72.3,17.3,81,99,Tai Bo
41,M,182.8,81.9,20.5,81,109,Rock Climbing
18,M,164.2,62.3,20.5,80,116,Weightlifting
22,M,171.6,63.6,22.7,80,108,Horseback Riding
51,F,152,54.2,27.6,80,106,Bicycle Riding
63,F,151.2,46,21.7,80,102,Dodgeball
31,F,169,54.8,28.7,80,118,Football
15,M,166.8,55.1,7.8,80,102,Walking
43,M,180.9,80.9,19,80,128,Jogging
18,M,173.4,72.7,19.8,80,114,Treadmill Running
43,F,161.9,51.8,22.1,80,105,Cycling
35,M,170.5,59.6,12.1,80,104,Swimming
22,M,181.4,81.4,14.8,80,113,Dancing
18,M,181.7,73.7,21.9,80,109,Aerobics
22,M,170.9,64,20.1,80,129,Gymnastics
60,F,150,55.3,30.3,80,103,Pilates
34,M,168.5,78.4,27.2,80,105,Yoga
18,M,174.5,65.8,6.3,80,99,Golf
61,M,166.7,81.5,27.5,80,101,Bowling
27,M,174.6,74.4,15.8,80,113,Table Tennis
50,M,168.8,84.8,31.3,80,99,Hiking
53,F,152.9,57.5,35.5,80,122,Tai Bo
18,M,169.9,74.7,26.8,80,99,Rock Climbing
49,F,163.2,62,32.2,80,106,Weightlifting
25,F,164.2,53.6,29.8,79,134,Horseback Riding
18,M,182.5,65.6,9.1,79,123,Bicycle Riding
22,F,162.5,47.7,21.7,79,115,Dodgeball
36,F,163.8,51.4,12.5,79,92,Football
59,M,158.4,59.4,28.4,79,104,Walking
18,M,173.5,82.1,21.6,79,114,Jogging
14,F,163.5,65.7,31.3,79,134,Treadmill Running
59,F,153.2,61.6,35.3,79,112,Cycling
61,M,161.8,69,26.7,79,100,Swimming
18,M,173.2,66.4,16.4,79,105,Dancing
60,F,156.9,68.1,36.7,79,97,Aerobics
51,F,160.2,60.1,31.4,79,123,Gymnastics
47,M,172.6,98.6,30.8,79,110,Pilates
31,F,154.6,49.8,29.8,79,114,Yoga
18,M,171.3,75,16.4,79,114,Golf
63,F,157.2,56.6,35.5,79,110,Bowling
18,F,157.3,47,20.4,79,119,Table Tennis
25,F,161.9,52.7,29.6,78,109,Hiking
18,M,177.3,60,17.1,78,119,Tai Bo
18,M,179.3,80.2,28.7,78,120,Rock Climbing
25,M,170.6,72.6,22.1,78,104,Weightlifting
53,F,157.5,52.6,26.2,78,109,Horseback Riding
32,F,166.2,63.1,31.6,78,105,Bicycle Riding
61,F,156.3,73.2,42.4,78,121,Dodgeball
17,M,172.5,73.28,24.6,78,120,Football
15,M,158.1,53.4,17.8,78,113,Walking
18,M,170,65.1,19.9,78,109,Jogging
60,F,155.1,58.2,31.4,78,115,Treadmill Running
47,F,155.2,53.8,30.7,78,117,Cycling
22,M,171.5,72,22,78,113,Swimming
56,M,168.7,81.6,33.3,78,79,Dancing
33,F,160.5,51.4,26.1,77,121,Aerobics
51,M,172.2,69.3,20.5,77,97,Gymnastics
61,M,164,73.6,25.7,77,94,Pilates
60,F,156.2,47.9,21.9,77,117,Yoga
60,M,177,75.4,25.1,77,142,Golf
35,F,166.4,57.4,23.9,77,101,Bowling
58,F,160.5,67.7,37.7,77,96,Table Tennis
64,F,157.3,64.4,42.2,77,106,Hiking
54,F,161.7,63.1,39,77,110,Tai Bo
18,M,183.4,79.4,18.2,77,114,Rock Climbing
64,M,160.9,53.2,19.4,76,97,Weightlifting
18,F,154.9,46.6,22,76,101,Horseback Riding
62,F,153.4,54.1,28.9,76,116,Bicycle Riding
48,M,168,70,24.1,76,114,Dodgeball
27,M,163.4,63.8,22.8,76,117,Football
20,F,171.5,58.3,25.5,76,120,Walking
56,F,155,59.7,37.1,76,120,Jogging
54,F,152.6,58.4,35.6,76,121,Treadmill Running
26,F,163.5,54,20.7,76,90,Cycling
15,M,172.4,63.6,18,76,124,Swimming
54,M,167.8,60.9,25.7,76,111,Dancing
25,M,168.7,61.9,25.5,76,105,Aerobics
56,F,170.9,59.5,33.4,76,116,Gymnastics
53,F,164.8,62,33.8,76,106,Pilates
57,F,158.3,59.8,35,75,92,Yoga
61,M,167.7,69.3,28.3,75,126,Golf
56,F,159.5,49.8,30.7,75,119,Bowling
45,M,174.6,84.9,29.4,75,116,Table Tennis
18,M,177.4,65.9,14.7,75,92,Hiking
54,M,175.8,103.6,31.5,75,107,Tai Bo
58,M,171.7,77.1,23.4,75,89,Rock Climbing
36,F,166,55.1,25.3,75,106,Weightlifting
52,F,149,58.1,39.9,75,103,Horseback Riding
45,F,164.9,64.2,30.4,75,98,Bicycle Riding
22,F,158.3,71.2,36.9,75,124,Dodgeball
18,M,176.3,72.4,18.5,75,119,Football
23,F,162.1,83.7,43.1,75,115,Walking
21,M,176.1,70.8,23.7,75,92,Jogging
60,F,151.6,57.1,34.8,75,105,Treadmill Running
33,F,161.9,52.5,13.9,75,100,Cycling
20,M,176.1,71.4,10.3,75,94,Swimming
19,M,173.6,60.3,12.9,75,109,Dancing
62,F,156.5,56.4,33,75,109,Aerobics
58,M,169,81.9,26,74,128,Gymnastics
32,F,160.4,75.6,47.7,74,124,Pilates
25,M,171.6,60.2,13.7,74,111,Yoga
64,M,173,69.6,38.5,74,158,Golf
63,F,156,77.2,43.9,74,113,Bowling
43,F,167.1,85.7,43.2,74,107,Table Tennis
18,M,175.9,88.6,15.8,74,99,Hiking
20,M,180.4,86.5,22.7,74,131,Tai Bo
39,F,157,48.4,27.4,74,121,Rock Climbing
23,M,169.5,65.3,21.3,74,102,Weightlifting
19,M,174.9,78.8,20.7,74,110,Horseback Riding
